offer_id,offer_uid,offer_type,offer_pledge,offer_pledge_alt,offer_url,img_logo_url,update_time,bank_id,bank_uid,bank_type,bank_name,img_logo_url_alt,idx_license,bank_url,bank_phone,bank_address,bank_code,currency,url_with_details,rateMin,rateMax,meta_rateRange,amountMin,amountMax,meta_amountRange,termMin,termMax,periodFromNotation,periodToNotation,meta_termUnit,product_hash,is_actual,start_time,end_time,rateRange,fullCreditRateMin,fullCreditRateMax,amountRange,termUnit,issuanceCostMin,issuanceCostMax,annualServiceMin,annualServiceMax,cashWithdrawalsAtAtms,cashWithdrawalsAtOtherBankAtms,initialFeeMin,initialFeeMax
16820,282803,credit,На неотложные нужды (с обеспечением),На неотложные нужды (с обеспечением),https://www.banki.ru/products/credits/credit/2828/,https://cdn.banki.ru/cdn/bank/193416_mobile_logo_url.png,09.12.2025 13:46,193416,1934161,bank,Новобанк,https://cdn.banki.ru/cdn/bank/193416_mobile_logo_url.png,1352,novobank.ru,+7 (8162) 50-11-00,"173003, г. Великий Новгород, наб. реки Гзень, д. 11
",novobank,RUB,https://www.banki.ru/products/credits/credit/2828/,23.5,29.0,,200000,3000000,,183,1825,37m,5y,,979199bbf393d150508f9b3a5bd00b2591c6ff03dc84a0fd12230279cb0aea3f,True,2026-01-07 13:39:00,,"23,5–29%",,,200 000–3 000 000 ₽,4,,,,,,,,
19420,505303,credit,Дом мечты,Дом мечты,https://www.banki.ru/products/credits/credit/5053/,,14.11.2025 16:21,189909,1899091,bank,ТАТСОЦБАНК,,480,www.tatsotsbank.ru,8 800 350-51-51,"420111, г. Казань, ул. Чернышевского, д. 18/23
",tatsotsbank,RUB,https://www.banki.ru/products/credits/credit/5053/,19.0,22.5,,300000,100000000,,365,10950,1y,30y,,ed64f9ff69633c0a86a58eeab185bf49e65091d4a58bd6908be8ac1083263c19,True,2026-01-07 13:39:00,,"19–22,5%",,,300 000–100 000 000 ₽,4,,,,,,,,
19408,500603,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/5006/,,14.11.2025 16:20,189909,1899091,bank,ТАТСОЦБАНК,,480,www.tatsotsbank.ru,8 800 350-51-51,"420111, г. Казань, ул. Чернышевского, д. 18/23
",tatsotsbank,RUB,https://www.banki.ru/products/credits/credit/5006/,21.9,25.0,,200000,3000000,,365,5475,2y,15y,,a602680990039b32a047c4e46c6a512ae66ab295896067f40d335370ca1675f8,True,2026-01-07 13:39:00,,"21,9–25%",,,200 000–3 000 000 ₽,4,,,,,,,,
17116,495203,credit,Под залог транспортного средства,Под залог транспортного средства,https://www.banki.ru/products/credits/credit/4952/,,14.11.2025 15:55,189909,1899091,bank,ТАТСОЦБАНК,,480,www.tatsotsbank.ru,8 800 350-51-51,"420111, г. Казань, ул. Чернышевского, д. 18/23
",tatsotsbank,RUB,https://www.banki.ru/products/credits/credit/4952/,22.9,28.0,,200000,3000000,,365,2555,2y,7y,,5fb99dddabb80d2d7c7eb9853d8318d9403e13fffdd4e0eb573e2122697a9dc7,True,2026-01-07 13:39:00,,"22,9–28%",,,200 000–3 000 000 ₽,4,,,,,,,,
19465,20096603,credit,Обеспеченный (под залог недвижимости),Обеспеченный (под залог недвижимости),https://www.banki.ru/products/credits/credit/200966/,,19.12.2025 13:49,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13",genbank,RUB,https://www.banki.ru/products/credits/credit/200966/,25.0,27.0,,400000,15000000,,1095,5475,3y,15y,,a35f2109534410c0bab0eb1d53731af388c9a19bc7e8c4f6b28e25789838ee92,True,2026-01-07 13:39:00,,25–27%,,,400 000–15 000 000 ₽,4,,,,,,,,
17035,459203,credit,Обеспеченный (под залог транспорта),Обеспеченный (под залог транспорта),https://www.banki.ru/products/credits/credit/4592/,,19.12.2025 13:41,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13",genbank,RUB,https://www.banki.ru/products/credits/credit/4592/,26.0,27.0,,300000,7000000,,1095,2555,3y,7y,,2f32670002523bb794e98bd85b49c9785b9cd860839bdf0eb76c6fb2a3a0826b,True,2026-01-07 13:39:00,,26–27%,,,300 000–7 000 000 ₽,4,,,,,,,,
17227,515503,credit,Газификация домовладений,Газификация домовладений,https://www.banki.ru/products/credits/credit/5155/,,12.11.2025 17:07,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13
",genbank,RUB,https://www.banki.ru/products/credits/credit/5155/,3.0,3.0,,30000,200000,,183,1825,6m,5y,,71fc22c8c6e0b78b0e9cb9593b56ee1baf315e993621669fe4f686bd22f50c3b,True,2026-01-07 13:39:00,,3%,,,30 000–200 000 ₽,4,,,,,,,,
16964,416103,credit,Доступный,Доступный,https://www.banki.ru/products/credits/credit/4161/,,12.11.2025 17:03,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13
",genbank,RUB,https://www.banki.ru/products/credits/credit/4161/,21.0,31.0,,30000,4000000,,183,1825,6m,5y,,2b33c25c46fdc0e986139d5d1bd07801ab3ac766fe3360e476d7dd4a78aa7227,True,2026-01-07 13:39:00,,21–31%,,,30 000–4 000 000 ₽,4,,,,,,,,
19465,20096603,credit,Обеспеченный (под залог недвижимости),Обеспеченный (под залог недвижимости),https://www.banki.ru/products/credits/credit/200966/,,12.11.2025 17:11,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13
",genbank,RUB,https://www.banki.ru/products/credits/credit/200966/,25.0,27.0,,400000,12000000,,1095,5475,3y,15y,,92c39aad583cc9b8a4f49608a324a4757d6fb52d0faac4d02304e9f779771a99,True,2026-01-07 13:39:00,,25–27%,,,400 000–12 000 000 ₽,4,,,,,,,,
17035,459203,credit,Обеспеченный (под залог транспорта),Обеспеченный (под залог транспорта),https://www.banki.ru/products/credits/credit/4592/,,12.11.2025 17:10,12453,124531,bank,ГЕНБАНК,,2490,www.genbank.ru,8 800 333-55-45,"295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13
",genbank,RUB,https://www.banki.ru/products/credits/credit/4592/,26.0,27.0,,300000,6000000,,1095,1825,3y,5y,,293ebfff52e28f0fce19786f5fcf83f96910928b92f75ddbcf148f15f7680a97,True,2026-01-07 13:39:00,,26–27%,,,300 000–6 000 000 ₽,4,,,,,,,,
16878,349703,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/3497/,,11.11.2025 13:22,191213,1912131,bank,Кузнецкбизнесбанк,,1158,www.kbb.ru,8 800 201-0-201,"654080, Кемеровская обл., г. Новокузнецк, ул. Кирова, д. 89 Б
",kuznetskbb,RUB,https://www.banki.ru/products/credits/credit/3497/,13.0,34.0,,100000,3000000,,365,1825,1y,5y,,59a3670633ee7de7cb2fd363fdace8e529daee4b83130f231e0710af62e7eca5,True,2026-01-07 13:39:00,,13–34%,,,100 000–3 000 000 ₽,4,,,,,,,,
19390,460703,credit,Залоговый,Залоговый,https://www.banki.ru/products/credits/credit/4607/,,12.11.2025 18:06,293131,2931311,bank,Черноморский банк развития и реконструкции,,3527,чбрр.рф,+7 (3652) 54-89-05,"295001, Республика Крым, г. Симферополь, ул. Большевистская, д. 24
",chbrr,RUB,https://www.banki.ru/products/credits/credit/4607/,23.0,24.0,,100000,10000000,,365,2555,1y,7y,,5e237550bf6fb09a851d3f8cf3809bf93ffc66e5e590da74848968f57d436d41,True,2026-01-07 13:39:00,,23–24%,,,100 000–10 000 000 ₽,4,,,,,,,,
18117,20110003,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/201100/,,05.11.2025 16:47,191196,1911961,bank,РостФинанс,,481,www.rostfinance.ru,8 800 777-70-01 ,"344019, г. Ростов-на-Дону, ул. 1-я Майская, 13а/11а
",rostfinance,RUB,https://www.banki.ru/products/credits/credit/201100/,27.0,37.5,,100000,1000000,,365,1825,5y,5y,,dfb634d6ba8b174e060901091ea5d8689ac4242224dd6a58c89a26184a58ddae,True,2026-01-07 13:39:00,,"27–37,5%",,,100 000–1 000 000 ₽,4,,,,,,,,
19419,505103,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/5051/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 18:41,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5051/,21.4,22.4,,500000,50000000,,365,9125,1y,25y,,29c14f6f0cd1be619593f798f45516a23c67093cfd87bc97bd6e6b3ea9aa2e1f,True,2026-01-07 13:39:00,,"21,4–22,4%",,,500 000–50 000 000 ₽,4,,,,,,,,
17201,511903,credit,Акционный (с обеспечением),Акционный (с обеспечением),https://www.banki.ru/products/credits/credit/5119/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 17:09,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5119/,21.9,31.9,,100001,5000000,,1460,1825,4y,5y,,fdc25dfee7c1395cbe7bf3ec9806c09591ee0921c1ef93afb31af204028ed3f3,True,2026-01-07 13:39:00,,"21,9–31,9%",,,100 001–5 000 000 ₽,4,,,,,,,,
19861,21115803,credit,Рациональный (с обеспечением),Рациональный (с обеспечением),https://www.banki.ru/products/credits/credit/211158/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 17:31,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211158/,21.9,31.9,,100001,5000000,,730,1825,2y,5y,,1012fa1ca020c13973d3f1d5ac15643bd5db36987bb1a60d4df672769efe7a27,True,2026-01-07 13:39:00,,"21,9–31,9%",,,100 001–5 000 000 ₽,4,,,,,,,,
17172,507103,credit,Акционный,Акционный,https://www.banki.ru/products/credits/credit/5071/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 16:54,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5071/,21.9,31.9,,100001,2000000,,1825,1825,5y,5y,,5b2ea494581065215fe3a17b7bb8a31dd03d511c1986bea0c5c0b3d84bf51b29,True,2026-01-07 13:39:00,,"21,9–31,9%",,,100 001–2 000 000 ₽,4,,,,,,,,
19860,21115703,credit,Рациональный,Рациональный,https://www.banki.ru/products/credits/credit/211157/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 17:30,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211157/,21.9,31.9,,100001,2000000,,730,1825,2y,5y,,98992d70627820489c235f5df33641d63c67154ee86786e653a5b4906a08c27c,True,2026-01-07 13:39:00,,"21,9–31,9%",,,100 001–2 000 000 ₽,4,,,,,,,,
17039,460003,credit,Для пенсионеров (с обеспечением),Для пенсионеров (с обеспечением),https://www.banki.ru/products/credits/credit/4600/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:57,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/4600/,26.9,26.9,,30000,7000000,,183,1825,6m,5y,,c3f8ca11e6f7266c71f40e347c7d1dadbc8bd765f95765751179ffda48f2ca86,True,2026-01-07 13:39:00,,"26,9%",,,30 000–7 000 000 ₽,4,,,,,,,,
17038,459903,credit,Для пенсионеров,Для пенсионеров,https://www.banki.ru/products/credits/credit/4599/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:55,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/4599/,26.9,26.9,,30000,2000000,,183,1825,6m,5y,,d72c573efb43b51f6d6927fedf8ad8b684f688744db7a381247d1f41958c9716,True,2026-01-07 13:39:00,,"26,9%",,,30 000–2 000 000 ₽,4,,,,,,,,
19866,21116003,credit,Базовый (с обеспечением) ,Базовый (с обеспечением) ,https://www.banki.ru/products/credits/credit/211160/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:50,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211160/,30.0,30.0,,100001,7000000,,1460,1825,4y,5y,,3174b5d1aecfa196379dcddfd0de774b41d8f59ebe1e40c98f5445ec83549386,True,2026-01-07 13:39:00,,30%,,,100 001–7 000 000 ₽,4,,,,,,,,
19864,21115903,credit,Базовый,Базовый,https://www.banki.ru/products/credits/credit/211159/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:47,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211159/,30.0,30.0,,100001,2000000,,1460,1825,4y,5y,,7faae4873d6df6e9f70aa867d2b808f5fe89ef05d2ad47d4459e196cd3fecf8a,True,2026-01-07 13:39:00,,30%,,,100 001–2 000 000 ₽,4,,,,,,,,
16750,51703,credit,Оптимальный (с обеспечением),Оптимальный (с обеспечением),https://www.banki.ru/products/credits/credit/517/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:44,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/517/,31.9,31.9,,30000,7000000,,397,1825,13m,5y,,423efb728648bd25f2a875b8f6edd052d620aadf042a789f0ef4b06a01234933,True,2026-01-07 13:39:00,,"31,9%",,,30 000–7 000 000 ₽,4,,,,,,,,
16749,51603,credit,Оптимальный,Оптимальный,https://www.banki.ru/products/credits/credit/516/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 15:44,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/516/,31.9,31.9,,30000,2000000,,397,1825,13m,5y,,8360037f19284dd867b78b40b7d8b3c4bf5545f3a10979d2de63993f4c616727,True,2026-01-07 13:39:00,,"31,9%",,,30 000–2 000 000 ₽,4,,,,,,,,
17082,477703,credit,Экспресс–кредит,Экспресс–кредит,https://www.banki.ru/products/credits/credit/4777/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,17.12.2025 18:12,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/4777/,34.0,34.0,,10000,100000,,30,730,1m,2y,,f27390a9aa90852078946b4dff15b64eafba80261cb78ee47bac67fa3df61643,True,2026-01-07 13:39:00,,34%,,,10 000–100 000 ₽,4,,,,,,,,
17353,20075403,credit,Образовательный,Образовательный,https://www.banki.ru/products/credits/credit/200754/,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,24.12.2025 15:00,101146,1011461,bank,Алмазэргиэнбанк,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,2602,www.albank.ru,8 800 100-34-22,"677000, г. Якутск, просп. Ленина, д. 1",almazergienbank,RUB,https://www.banki.ru/products/credits/credit/200754/,3.0,3.0,,20000,5000000,,3681,9125,1m10y,25y,,c89436a377c2e1d0230c1ca96cd73e1852ac4f750433c5b540920caafdfb4516,True,2026-01-07 13:39:00,,3%,,,20 000–5 000 000 ₽,4,,,,,,,,
17353,20075403,credit,Образовательный,Образовательный,https://www.banki.ru/products/credits/credit/200754/,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,14.11.2025 12:14,101146,1011461,bank,Алмазэргиэнбанк,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,2602,www.albank.ru,8 800 100-34-22,"677000, г. Якутск, просп. Ленина, д. 1
",almazergienbank,RUB,https://www.banki.ru/products/credits/credit/200754/,3.0,3.0,,10000,5000000,,3681,9125,1m10y,25y,,53f573d6c515573a6534321e15dbb8281b1312bafe88c4f284892abb0c329cb0,True,2026-01-07 13:39:00,,3%,,,10 000–5 000 000 ₽,4,,,,,,,,
17350,20075103,credit,На любые цели,На любые цели,https://www.banki.ru/products/credits/credit/200751/,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,14.11.2025 12:16,101146,1011461,bank,Алмазэргиэнбанк,https://cdn.banki.ru/cdn/bank/101146_mobile_logo_url.png,2602,www.albank.ru,8 800 100-34-22,"677000, г. Якутск, просп. Ленина, д. 1
",almazergienbank,RUB,https://www.banki.ru/products/credits/credit/200751/,30.0,36.0,,20000,3000000,,92,1825,1y,5y,,171641ce060e1b75a28b9f3654dd3ff12383ce6ede010e50573fd30c92d0fe42,True,2026-01-07 13:39:00,,30–36%,,,20 000–3 000 000 ₽,4,,,,,,,,
17216,514103,credit,Под залог авто,Под залог авто,https://www.banki.ru/products/credits/credit/5141/,https://cdn.banki.ru/cdn/bank/191082_mobile_logo_url.png,05.12.2025 16:19,191082,1910821,bank,Банк «Приморье»,https://cdn.banki.ru/cdn/bank/191082_mobile_logo_url.png,3001,www.primbank.ru,8 800 200-20-86,"690091, Приморский край, г. Владивосток, ул. Светланская, д. 47
",primorye,RUB,https://www.banki.ru/products/credits/credit/5141/,29.0,32.5,,500000,7000000,,397,1825,13m,5y,,78f2917d185fcfd4d4878fb82e42b3490d5cbdaf37df20482f26ddbe04358306,True,2026-01-07 13:39:00,,"29–32,5%",,,500 000–7 000 000 ₽,4,,,,,,,,
17045,461803,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/4618/,https://cdn.banki.ru/cdn/bank/191082_mobile_logo_url.png,05.12.2025 15:53,191082,1910821,bank,Банк «Приморье»,https://cdn.banki.ru/cdn/bank/191082_mobile_logo_url.png,3001,www.primbank.ru,8 800 200-20-86,"690091, Приморский край, г. Владивосток, ул. Светланская, д. 47
",primorye,RUB,https://www.banki.ru/products/credits/credit/4618/,31.5,35.0,,300000,2000000,,396,1825,13m,5y,,f44cf6b3e5634d313f1bbca437f2237969b70c4aa7b4febeb4c8a7dd35da3067,True,2026-01-07 13:39:00,,"31,5–35%",,,300 000–2 000 000 ₽,4,,,,,,,,
19313,50503,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/505/,https://cdn.banki.ru/cdn/bank/191107_mobile_logo_url.png,18.11.2025 17:41,191107,1911071,bank,Дальневосточный Банк,https://cdn.banki.ru/cdn/bank/191107_mobile_logo_url.png,843,www.dvbank.ru,8 800 555-22-05,"690990, г. Владивосток, ул. Верхнепортовая, д. 27а
",dalnevostochny,RUB,https://www.banki.ru/products/credits/credit/505/,20.2,24.5,,300000,100000000,,365,3650,1y,10y,,c53212d74ff86c4edb2a826e04d03698e23d9e763d585f6477ca5f8e0b4b793c,True,2026-01-07 13:39:00,,"20,2–24,5%",,,300 000–100 000 000 ₽,4,,,,,,,,
16757,64703,credit,Запросто,Запросто,https://www.banki.ru/products/credits/credit/647/,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,20.11.2025 11:35,96003,960031,bank,Банк Синара,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,705,www.sinara.ru,8 800 100-06-00,"620026, г. Екатеринбург, ул. Куйбышева, д. 75
",skb-bank,RUB,https://www.banki.ru/products/credits/credit/647/,5.5,39.0,,51000,5440000,,365,1825,1y,5y,,b34e3c821a75b26de38fd88e62fdde637e4b9c7eb56f038c5918528252d8b535,True,2026-01-07 13:39:00,,"5,5–39%",,,51 000–5 440 000 ₽,4,,,,,,,,
19319,100903,credit,Оптимальный (под залог недвижимости),Оптимальный (под залог недвижимости),https://www.banki.ru/products/credits/credit/1009/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 19:03,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/1009/,22.0,22.0,,500001,60000000,,31,5475,1m,15y,,ee2f7ccfa2db01aebcc726e61cce136d3150c05a80e20eb77ba5dca2b525abbe,True,2026-01-07 13:39:00,,22%,,,500 001–60 000 000 ₽,4,,,,,,,,
19355,374203,credit,Партнерский (под залог недвижимости),Партнерский (под залог недвижимости),https://www.banki.ru/products/credits/credit/3742/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 19:03,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/3742/,22.0,22.0,,1000001,60000000,,31,5475,1m,15y,,5ca7ee9b680f5d6b1cfd59b8bb7c28b56c79cf73d09288d9099daac24b8e9bfd,True,2026-01-07 13:39:00,,22%,,,1 000 001–60 000 000 ₽,4,,,,,,,,
17283,523703,credit,Оптимальный (под залог авто),Оптимальный (под залог авто),https://www.banki.ru/products/credits/credit/5237/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 18:59,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/5237/,24.9,24.9,,500001,60000000,,31,2555,1m,7y,,12973e6e10d89dc1b9a291765783c1064cced39ec5f1a139768a4c0207e2b226,True,2026-01-07 13:39:00,,"24,9%",,,500 001–60 000 000 ₽,4,,,,,,,,
16906,374303,credit,Партнерский (под залог транспорта),Партнерский (под залог транспорта),https://www.banki.ru/products/credits/credit/3743/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 19:02,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/3743/,24.9,24.9,,1000001,60000000,,31,2555,1m,7y,,b5ec94b73391f1a53268893b06ececff7e6473ee93b05e50f92e6698b8f39ebf,True,2026-01-07 13:39:00,,"24,9%",,,1 000 001–60 000 000 ₽,4,,,,,,,,
16904,374103,credit,Партнерский,Партнерский,https://www.banki.ru/products/credits/credit/3741/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 19:01,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/3741/,27.9,27.9,,100000,1000000,,31,1825,1m,5y,,2ae30b0be7edd0b6b1f8fd6e38e3230b730fe9fa5d517a35a02ff97a0915ca5c,True,2026-01-07 13:39:00,,"27,9%",,,100 000–1 000 000 ₽,4,,,,,,,,
17041,460603,credit,Оптимальный,Оптимальный,https://www.banki.ru/products/credits/credit/4606/,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,08.12.2025 18:59,192912,1929121,bank,СТРОЙЛЕСБАНК,https://cdn.banki.ru/cdn/bank/192912_mobile_logo_url.png,2995,www.slbank.ru,+7 (3452) 56-60-26,"625000, г. Тюмень, ул. Республики, д. 65
",stroylesbank,RUB,https://www.banki.ru/products/credits/credit/4606/,31.9,31.9,,100000,500000,,31,1825,1m,5y,,571925ebe178c09fbf78ee7ef39dd65e6dc74875095dd889486fefcf121880ea,True,2026-01-07 13:39:00,,"31,9%",,,100 000–500 000 ₽,4,,,,,,,,
19436,516903,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/5169/,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,18.11.2025 19:00,193992,1939921,bank,Датабанк,https://cdn.banki.ru/cdn/bank/193992_mobile_logo_url.png,646,www.databank.ru,8 800 301-91-91,"426076, Удмуртская Республика, г. Ижевск, ул. Ленина, д. 30
",izhcombank,RUB,https://www.banki.ru/products/credits/credit/5169/,20.5,23.5,,800000,100000000,,365,5475,1y,15y,,8ee87451a544fa1bd497407fc7f09a0f32c16cdf9047bbd747b0134936d205b5,True,2026-01-07 13:39:00,,"20,5–23,5%",,,800 000–100 000 000 ₽,4,,,,,,,,
19304,499703,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/4997/,,19.12.2025 15:03,191180,1911801,bank,Банк «ОРЕНБУРГ»,,3269,www.orbank.ru,+7 (3532) 34-30-00,"460024, г. Оренбург, ул. Маршала Жукова, д. 25",orenburg,RUB,https://www.banki.ru/products/credits/credit/4997/,16.45,21.95,,300000,100000000,,1095,5475,3y,15y,,3c2321ebe9f9afd637a30f9de88273bcf05c091ec1941b7de4dd45efb913b35c,True,2026-01-07 13:39:00,,"16,45–21,95%",,,300 000–100 000 000 ₽,4,,,,,,,,
